DATAFLOW,LAST UPDATE,freq,lvlcros,geo,unit,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2017,942,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2018,931,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2019,931,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2020,917,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2021,909,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IE,NR,2022,902,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2006,8383,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2007,7350,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2008,7643,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2010,5683,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2011,5670,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2012,5600,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2013,5271,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2014,5010,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2015,4840,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2016,6634,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2017,5957,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2018,5844,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2019,5645,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2020,5562,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2021,5467,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,IT,NR,2022,5417,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2006,436,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2007,531,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2008,523,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2009,530,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2010,538,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2011,538,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2012,539,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2013,545,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2014,545,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2015,544,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2016,543,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2017,543,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2018,543,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2019,628,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2020,641,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2021,635,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LT,NR,2022,576,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LU,NR,2009,142,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LU,NR,2010,138,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LU,NR,2011,138,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LU,NR,2012,137,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LU,NR,2013,137,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LU,NR,2014,127,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LU,NR,2015,124,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LU,NR,2016,46,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LU,NR,2017,38,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LU,NR,2018,117,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LU,NR,2019,112,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LU,NR,2020,116,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LU,NR,2021,115,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LU,NR,2022,113,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2006,657,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2007,660,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2008,641,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2009,634,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2010,613,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2011,600,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2012,634,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2013,640,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2014,659,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2015,664,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2016,670,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2017,680,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2018,652,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2019,653,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2020,649,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2021,650,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,LV,NR,2022,645,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2006,2724,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2007,2720,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2008,2700,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2009,2659,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2010,2628,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2011,2556,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2012,2600,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2013,2541,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2014,2282,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2015,2280,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2016,2241,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2017,2270,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2018,2356,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2019,2339,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2020,2370,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2021,2281,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NL,NR,2022,2252,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NO,NR,2010,3657,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NO,NR,2011,3657,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NO,NR,2012,3660,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NO,NR,2013,3629,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NO,NR,2014,3566,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NO,NR,2015,3610,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NO,NR,2016,3553,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NO,NR,2017,3522,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NO,NR,2018,3467,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NO,NR,2019,3440,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NO,NR,2020,3439,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NO,NR,2021,3387,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,NO,NR,2022,3379,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2006,17011,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2007,14219,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2008,14255,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2010,14126,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2011,14518,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2012,14356,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2013,13609,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2014,13447,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2015,13251,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2016,13109,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2017,12833,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2018,12801,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2019,12662,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2020,12417,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2021,12127,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PL,NR,2022,12052,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2006,1297,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2007,1266,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2008,1229,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2009,1191,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2010,1107,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2011,1049,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2012,877,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2013,870,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2014,856,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2015,855,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2016,851,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2017,850,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2018,839,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2019,834,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2020,831,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2021,824,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,PT,NR,2022,820,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2007,5625,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2008,5784,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2009,5181,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2010,5169,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2011,5270,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2012,5262,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2013,5272,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2014,5225,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2015,5216,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2016,5200,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2017,5030,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2018,5040,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2019,5038,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2020,5025,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2021,5025,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,RO,NR,2022,5025,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2006,10541,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2007,10572,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2008,11352,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2009,11371,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2010,11370,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2011,8730,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2012,8616,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2013,8221,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2014,7892,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2015,6630,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2016,6609,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2017,6980,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2018,6911,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2019,7036,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2020,7043,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2021,7022,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SE,NR,2022,6830,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2006,965,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2007,944,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2008,932,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2009,913,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2010,888,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2011,840,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2012,838,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2013,832,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2014,787,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2015,759,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2016,483,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2017,745,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2018,735,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2019,721,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2020,714,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2021,690,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SI,NR,2022,688,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2006,2322,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2007,2307,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2008,2265,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2009,2220,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2010,2219,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2011,2180,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2012,2254,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2013,2101,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2014,2131,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2015,2026,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2016,2105,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2017,2102,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2018,2088,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2019,2082,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2020,2079,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2021,2071,
ESTAT:RAIL_IF_LVLCROS(1.0),30/01/24 23:00:00,A,TOTAL,SK,NR,2022,2070,
