DATAFLOW,LAST UPDATE,freq,mot_nrg,vehicle,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,FI,2017,226,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,FI,2018,225,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,FR,1990,1965,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,FR,1991,1979,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,FR,1992,1961,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,FR,1993,1915,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,FR,1994,1906,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,FR,1995,1903,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,FR,1996,1876,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,1992,327,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,1993,262,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,1994,262,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,1995,248,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,1996,243,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,1997,243,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,1998,243,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,1999,182,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2000,215,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2001,178,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2002,174,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2003,174,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2004,162,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2005,153,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2006,151,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2007,127,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2008,128,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2009,142,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2010,140,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2011,134,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2012,142,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2013,142,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2014,142,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2015,137,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2016,142,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2017,142,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2018,147,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2019,165,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2020,165,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2021,139,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HR,2022,135,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,1990,869,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,1991,803,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,1992,764,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,1993,737,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,1994,687,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,1995,610,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,1996,610,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,1997,586,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,1998,545,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,1999,533,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2000,475.300,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2001,447.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2002,423.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2003,424,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2004,415,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2005,412,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2008,499,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2009,466,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2010,475,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2011,513,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2012,494,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2013,473,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2014,472,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2015,455,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2016,458,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2017,458,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2018,452,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2019,475,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2020,436.182,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2021,451.593,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,HU,2022,429.697,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IE,1990,116,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IE,1991,116,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IE,1992,116,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IE,1993,114,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IE,1994,114,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IE,1995,144,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IE,1996,144,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IE,1997,143,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IE,1998,141,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IE,1999,141.300,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IE,2000,141,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IE,2001,141,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IT,1995,603,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IT,1996,604,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IT,1997,603,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IT,1998,601,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IT,1999,601,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,IT,2000,601,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,1992,463,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,1993,484.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,1994,536.100,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,1995,525.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,1996,515.400,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,1997,507.700,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,1998,507.700,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,1999,491.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2000,488,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2001,484.500,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2002,466.400,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2003,464.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2004,463,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2005,462.700,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2006,476.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2007,476.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2008,520.500,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2009,533.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2010,550.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2011,527.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2012,492.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2013,521.500,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2014,455.100,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2015,447.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2016,447.700,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2017,409.300,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2018,409.300,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2019,405,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2020,404,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2021,413.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LT,2022,389.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,1990,49,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,1991,49,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,1992,49,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2006,40,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2007,11,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2008,11,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2009,11,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2010,3,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2011,2,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2012,52,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2013,44,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2014,44,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2015,33,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2016,31,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2017,35,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2018,35,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2019,35,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2020,38,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2021,37,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LU,2022,36,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,1992,577.700,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,1993,540.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,1994,496,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,1995,483.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,1996,472,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,1997,457.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,1998,437,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,1999,417.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2000,382.400,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2001,361.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2002,356.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2003,356.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2004,340.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2005,321.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2006,315.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2007,315.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2008,315.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2009,416.100,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2010,397.100,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2011,423.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2012,522.040,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2013,536.660,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2014,530.390,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2015,532.480,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2016,526.790,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2017,454.790,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2018,419.630,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2019,419.630,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2020,385.960,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2021,328.660,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,LV,2022,357.370,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,1992,894,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,1993,869.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,1994,852.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,1995,804.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,1996,714,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,1997,637,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,1998,622,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,1999,578,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2000,543,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2001,537,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2002,533,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2004,525.900,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2009,498.800,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2010,498.830,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2011,493.870,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2012,435.080,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2013,434.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2014,434.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2015,434.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2016,434.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2017,414.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2018,414.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2019,414.600,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2020,450.300,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2021,450.300,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MD,2022,450.300,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,ME,2016,13.520,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,ME,2017,13.520,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,ME,2018,10.510,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,ME,2019,14.770,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,1990,55.797,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,1991,55.797,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,1992,55.797,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,1993,55.685,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,1994,55.685,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,1995,55.685,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,1996,55.685,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,1997,59.400,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,1998,59,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,1999,59,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2000,59,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2001,41,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2002,41,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2005,40,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2006,40,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2007,6,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2008,6,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2009,40,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2010,37,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2011,36,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2012,28,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2013,28,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2014,28,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2015,28,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2016,28,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2017,28,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2018,28,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2019,27.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2020,27.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2021,27.200,
ESTAT:RAIL_EQ_LOCOP(1.0),31/07/24 23:00:00,A,DIE,LOC,MW,MK,2022,27.172,
