DATAFLOW,LAST UPDATE,freq,tra_cov,cargo,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2005,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2006,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2007,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2008,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2009,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2010,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2013,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2015,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2016,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2017,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2018,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2019,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2020,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2021,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2022,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,TR,2023,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2004,771,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2005,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2006,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2007,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2008,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2009,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2010,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2013,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2015,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2016,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2017,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2018,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,MIO_TKM,UK,2019,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2004,8397,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2005,6153,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2006,8921,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2007,9514,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2008,11210,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2009,10796,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2010,11848,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2011,10958,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2012,7589,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2013,7246,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2014,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2015,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2016,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2017,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2018,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2019,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2020,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2021,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2022,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,AT,2023,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2004,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2005,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2006,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2007,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2008,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2009,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2010,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2013,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2014,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2015,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2016,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2017,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2018,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2019,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2020,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2021,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2022,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BE,2023,,c
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2006,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2007,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2008,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2009,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2010,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2013,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2015,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2016,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2017,11,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2018,4,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2019,2,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2020,2,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2021,2,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2022,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,BG,2023,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2008,3374,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2009,3382,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2010,3402,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2011,3443,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2012,3136,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2013,3592,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2014,3301,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2015,3673,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2016,3365,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2017,3559,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2018,3175,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2019,2845,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2020,1815,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2021,2182,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2022,2256,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CH,2023,2563,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2004,434,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2005,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2006,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2007,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2008,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2009,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2010,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2013,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2015,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2016,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2017,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2018,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2019,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2020,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2021,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2022,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,CZ,2023,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2004,3500,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2005,1159,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2006,3038,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2007,3189,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2008,1902,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2009,869,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2010,1296,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2011,1100,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2012,695,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2013,816,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2014,1229,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2015,3519,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2016,3141,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2017,3152,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2018,2958,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2019,2818,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2020,1813,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2021,2232,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2022,2925,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DE,2023,3251,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2004,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2005,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2006,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2007,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2008,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2009,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2010,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2013,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2015,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2016,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2017,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2018,1,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2019,1,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2020,2,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2021,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2022,11,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,DK,2023,12,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2004,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2005,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2006,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2007,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2008,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2009,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2010,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2013,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2015,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2017,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2018,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2019,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2020,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2021,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2022,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EE,2023,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2004,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2005,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2006,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2007,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2008,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2014,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2015,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2016,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2017,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2018,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2019,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2020,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2021,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2022,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,EL,2023,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,ES,2004,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,ES,2005,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,ES,2006,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,ES,2007,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,ES,2008,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,ES,2009,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,ES,2010,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,ES,2011,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,ES,2012,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,ES,2013,0,
ESTAT:RAIL_GO_CONTWGT(1.0),05/09/24 11:00:00,A,TOTAL,RVEH,THS_T,ES,2014,0,
