DATAFLOW,LAST UPDATE,freq,dang_gds,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2007,330,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2008,313,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2009,253,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2010,377,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2011,429,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2012,469,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2013,437,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2014,414,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2015,366,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2016,377,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2017,433,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2018,459,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2019,451,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2020,448,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2021,449,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2022,447,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FI,2023,457,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2004,34,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2005,1019,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2006,954,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2007,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2008,1024,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2009,796,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2010,263,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2011,294,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2012,281,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2013,275,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2014,261,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2015,276,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2016,352,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2017,537,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2018,573,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2019,472,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2020,483,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2021,694,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2022,810,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,FR,2023,732,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2004,4,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2005,8,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2006,9,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2007,12,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2008,12,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2009,9,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2010,12,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2011,10,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2012,9,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2013,6,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2014,4,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2015,3,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2016,3,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2017,4,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2018,5,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2019,6,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2020,9,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2021,7,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2022,9,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HR,2023,23,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2004,135,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2005,142,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2006,177,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2007,218,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2008,212,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2009,176,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2010,201,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2011,249,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2012,260,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2013,257,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2014,273,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2015,994,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2016,292,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2017,268,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2018,289,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2019,253,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2020,266,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2021,280,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2022,260,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,HU,2023,263,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IE,2004,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IE,2005,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IE,2006,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IE,2007,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IE,2008,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IE,2009,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IE,2010,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IE,2011,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IE,2015,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IE,2022,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IE,2023,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2004,197,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2005,191,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2006,169,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2007,159,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2008,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2009,173,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2010,197,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2011,196,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2012,190,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2013,205,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2014,244,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2015,247,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2016,256,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2017,234,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2018,208,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2019,168,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2020,280,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2021,158,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2022,151,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,IT,2023,277,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2004,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2005,26,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2006,19,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2007,19,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2008,22,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2009,29,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2010,9,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2011,22,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2012,211,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2013,14,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2014,15,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2015,17,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2016,14,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2017,14,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2018,22,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2019,22,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2020,26,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2021,26,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2022,19,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LT,2023,6,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LU,2004,4,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LU,2005,10,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LU,2006,6,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LU,2012,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LU,2013,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LU,2014,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LU,2015,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LU,2016,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LU,2017,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LU,2018,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LU,2019,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LU,2020,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LU,2021,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LU,2022,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LU,2023,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2004,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2005,6,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2006,14,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2007,12,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2008,19,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2009,12,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2010,11,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2011,12,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2012,8,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2013,12,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2014,5,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2015,41,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2016,26,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2017,33,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2018,36,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2019,32,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2020,24,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2021,20,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2022,13,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,LV,2023,12,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,ME,2018,5,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,ME,2019,9,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,ME,2020,6,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,ME,2022,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,MK,2011,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,MK,2012,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,MK,2013,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,MK,2014,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,MK,2015,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,MK,2016,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,MK,2017,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,MK,2018,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,MK,2019,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,MK,2020,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,MK,2021,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,MK,2022,0,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2004,30,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2005,23,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2006,21,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2007,107,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2008,17,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2009,9,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2010,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2011,,c
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2012,14,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2013,13,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2014,23,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2015,32,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2016,32,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2017,31,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2018,28,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2019,28,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2020,30,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2021,32,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2022,25,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NL,2023,17,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2005,41,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2006,24,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2007,24,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2008,21,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2009,22,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2010,22,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2011,20,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2012,3,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2013,5,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2014,5,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2015,5,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2016,4,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2017,8,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2018,8,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2019,11,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2020,16,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2021,19,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2022,5,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,NO,2023,19,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,PL,2005,248,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,PL,2006,254,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,PL,2007,289,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,PL,2008,243,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,PL,2009,417,
ESTAT:RAIL_GO_DNGGOOD(1.0),04/09/24 23:00:00,A,CORROS,MIO_TKM,PL,2010,394,
