DATAFLOW,LAST UPDATE,freq,tra_infr,n_tracks,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,AT,2016,1560,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,AT,2017,1562,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,AT,2018,1543,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,AT,2019,1602,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,AT,2020,1562,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,AT,2021,1530,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,AT,2022,1490,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,1990,193,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,1991,270,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,1992,281,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,1993,281,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,1994,281,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,1995,281,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,1996,255,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,1997,246,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,1998,254,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,1999,254,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2000,254,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2001,254,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2002,254,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2003,254,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2004,254,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2005,254,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2006,254,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2007,246,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2008,246,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2009,246,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2010,255,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2011,255,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2012,255,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2013,255,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2014,255,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2015,255,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2016,270,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2017,270,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2018,270,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2019,269,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2020,269,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2021,270,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BA,2022,270,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,1990,732,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,1991,730,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,1992,700,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,1993,659,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,1994,644,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,1995,625,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,1996,598,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,1997,594,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,1998,537,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,1999,500,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,2000,495,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,2001,480,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,2002,463,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,2003,462,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,2004,467,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,2005,448,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,2006,442,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,2007,445,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,2008,435,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BE,2009,447,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,1990,1659,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,1991,1659,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,1992,1644,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,1993,1644,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,1994,1646,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,1995,1637,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,1996,1583,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,1997,1581,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,1998,1582,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,1999,1582,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2000,1576,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2001,1473,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2002,1471,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2003,1445,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2004,1405,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2005,1274,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2006,1234,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2007,1337,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2008,1317,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2009,1317,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2010,1292,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2011,1210,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2012,1208,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2013,1163,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2014,1162,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2015,1160,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2016,1161,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2017,1161,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2018,1161,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2019,1160,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2020,1158,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2021,1030,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,BG,2022,1023,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,1990,22,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,1991,22,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,1992,25,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,1993,25,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,1994,25,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,1995,25,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,1996,23,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,1997,17,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,1998,17,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,1999,17,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2000,28,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2001,20,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2002,21,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2003,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2004,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2005,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2006,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2007,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2008,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2009,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2010,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2011,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2012,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2013,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2014,8.900,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2015,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2016,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2017,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2018,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2019,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2020,11.780,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2021,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CH,2022,9,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,1993,6395,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,1994,6415,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,1995,6439,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,1996,6266,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,1997,6355,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,1998,6355,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,1999,6385,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2000,6385,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2001,6413,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2002,6498,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2003,6502,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2004,6472,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2005,6474,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2006,6455,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2007,6425,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2008,6417,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2009,6339,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2010,6285,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2011,6290,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2012,6280,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2013,6272,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2014,6270,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2015,6256,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2016,6255,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2017,6257,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2018,6264,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2019,6252,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2020,6219,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2021,6211,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,CZ,2022,6209,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,1990,24032,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,1991,21031,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,1992,20648,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,1993,19793,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,1994,20195,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,1995,20216,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,1996,19228,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,1997,16960,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,1998,16549,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,1999,15876,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2000,14796.840,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2001,14152,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2002,13876,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2003,18965,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2004,17555,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2005,15486,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2006,15368,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2007,15183,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2008,14921,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2009,15047,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2010,16136,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2011,16024,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2012,15947,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2013,15868.462,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2014,15805.356,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2015,15784.875,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2016,15697.264,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2017,15751.219,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2018,15961.385,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2019,15649.256,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2020,15429.896,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2021,15249.060,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DE,2022,15165.167,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,1990,1930,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,1991,1906,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,1992,1943,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,1993,1943,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,1994,1943,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,1995,1963,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,1996,1963,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,1997,1785,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,1998,1786,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,1999,1782,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2000,1769,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2001,1769,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2002,1754,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2003,1754,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2004,1617,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2005,1617,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2006,1617,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2007,1577,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2008,1577,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2009,1577,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2010,1577,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2011,1586,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2012,1586,s
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2013,1586,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2014,1565,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2015,1508,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2016,1480,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2017,1419,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2018,1419,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2019,1420,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2020,1366,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2021,1337,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,DK,2022,782,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,EE,1990,863.700,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,EE,1991,864,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,EE,1992,850.700,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,EE,1993,853,
ESTAT:RAIL_IF_LINE_TR(1.0),31/07/24 23:00:00,A,RL_NELC,1,KM,EE,1994,853,
