DATAFLOW,LAST UPDATE,freq,unit,accident,victim,pers_cat,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,LV,2009,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,LV,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,LV,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,LV,2012,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,LV,2013,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,LV,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,LV,2015,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,LV,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,LV,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,LV,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,LV,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,LV,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,LV,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,LV,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,ME,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,ME,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,ME,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,ME,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,MK,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,MK,2010,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,MK,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,MK,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,MK,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,MK,2014,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,MK,2015,3,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,MK,2016,4,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,MK,2017,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,MK,2018,4,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2012,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2016,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NL,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2009,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,NO,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2007,4,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2011,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2012,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2013,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2014,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2015,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2016,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2017,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2018,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2021,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PL,2022,3,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2007,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2009,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2010,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2018,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2020,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,PT,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2006,8,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2007,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2008,5,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2009,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2010,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2011,3,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2014,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2017,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2020,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2021,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,RO,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2007,3,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2009,3,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2010,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2011,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2015,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2016,3,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2017,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2019,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SE,2022,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2006,9,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2008,3,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2009,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2017,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2021,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SI,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2006,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2007,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2011,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2013,6,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2014,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2015,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2017,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2018,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2020,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2021,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,SK,2022,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,TR,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,TR,2007,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,TR,2008,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,TR,2009,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,TR,2010,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,TR,2011,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,TR,2012,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,TR,2013,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,TR,2014,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,TR,2015,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,TR,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,TR,2017,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,TR,2018,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,TR,2020,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,TR,2021,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,UK,2006,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,UK,2007,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,UK,2008,4,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,UK,2009,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,UK,2010,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,UK,2011,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,UK,2012,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,UK,2013,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,UK,2014,1,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,UK,2015,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,UK,2016,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,UK,2017,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,UK,2018,2,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,UK,2019,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,EMP,UK,2020,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,LV_USR,AT,2006,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,LV_USR,AT,2007,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,LV_USR,AT,2008,0,
ESTAT:TRAN_SF_RAILVI(1.0),13/02/24 23:00:00,A,NR,RSTK_MOT,INJ_SRL,LV_USR,AT,2009,0,
