DATAFLOW,LAST UPDATE,freq,loadstat,tra_cov,cargo,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BE,2013,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BE,2014,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BE,2015,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BE,2016,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BE,2017,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BE,2018,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BE,2019,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BE,2020,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BE,2021,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BE,2022,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BE,2023,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2019,114,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2020,9,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2021,9,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,BG,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CH,2008,1267,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CH,2009,1372,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CH,2010,1040,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CH,2011,1049,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CH,2012,994,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CH,2013,1225,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2004,1336,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,CZ,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2004,3532,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2005,1393,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2006,1645,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2007,1032,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2008,414,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2009,28,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2010,744,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2011,149,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2012,196,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2013,9370,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2014,328,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2015,668,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2016,304,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2017,934,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2018,1303,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2019,1578,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2020,1166,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2021,2148,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2022,13256,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DE,2023,13139,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2022,5,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,DK,2023,21,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2008,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EE,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,EL,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,ES,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2007,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FI,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2007,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2008,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2009,2174,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2010,1153,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2011,873,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2012,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2013,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2014,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2015,,c
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,FR,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2004,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2005,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2006,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2007,32,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2008,17,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2010,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2011,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2012,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2013,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2014,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2015,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2016,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2017,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2018,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2019,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2020,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2021,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2022,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HR,2023,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HU,2004,2064,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HU,2005,818,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HU,2006,574,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HU,2007,6567,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HU,2008,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HU,2009,0,
ESTAT:RAIL_GO_ITU(1.0),05/09/24 11:00:00,A,EMPTY,TOTAL,RVEH,NR,HU,2010,0,
