DATAFLOW,LAST UPDATE,freq,unit,tra_infr,gaugert,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,SK,2019,1587,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,SK,2020,1585,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,SK,2021,1585,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,SK,2022,1585,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,1990,603,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,1991,667,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,1992,905,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,1993,905,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,1994,1093,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,1995,1093,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,1996,1400,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,1997,1706,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,1998,1706,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,1999,1763,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2000,1752,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2001,1752,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2002,1752,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2003,1752,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2004,1920,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2005,1920,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2006,1920,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2007,1920,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2008,1928,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2009,2313,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2010,2791,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2011,2789,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2012,2840,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2013,2922,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2014,3330,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2015,3423,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2016,3856,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2017,4165,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2018,4784,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2019,5070,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2020,5145,s
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2021,5377,s
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,TR,2022,5597,s
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,1990,8113.100,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,1991,8331,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,1992,8348,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,1993,8348,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,1994,8512,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,1995,8550,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,1996,8616,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,1997,8774,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,1998,8927,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,1999,9104,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,2000,9170,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,2001,9265,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,2012,10242,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,2013,10238,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,2014,9975,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,2015,9974,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,2016,9926,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,2017,9335,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,2018,9346,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,2019,9333,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UA,2020,9332,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,1990,4729,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,1991,4899,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,1992,4910,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,1993,5098,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,1994,4889,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,1995,5163,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,1996,5176,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,1997,5166,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,1998,5166,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,1999,5166,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2000,5167,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2001,5167,p
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2002,5167,p
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2003,5167,p
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2004,5200,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2005,5250,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2006,5250,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2007,5250,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2008,5260,s
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2009,5262,s
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2010,5371,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2011,5395,s
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2012,5374,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2013,5377,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2014,5381,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2015,5440,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2016,5483,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2017,5875,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2018,6119,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2019,6158,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2020,6154,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2021,6151,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,UK,2022,6174,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,XK,2017,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,XK,2018,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,XK,2019,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,XK,2020,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,XK,2021,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_ELC,TOTAL,XK,2022,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,1990,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,1991,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,1992,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,1993,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,1994,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,1995,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,1996,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,1997,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,1998,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,1999,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,2000,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,2001,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,2002,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,2013,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,2014,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,2015,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,2016,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,2017,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,2018,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,2019,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,2020,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,2021,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AL,2022,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,1990,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,1991,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,1992,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,1993,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,1994,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,1995,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,1996,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,1997,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,1998,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,1999,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2000,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2001,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2002,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2003,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2004,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2005,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2006,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2007,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2008,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2009,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2010,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2011,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2012,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2013,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2014,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2015,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2016,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2017,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2018,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2019,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2020,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2021,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,AT,2022,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,1990,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,1991,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,1992,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,1993,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,1994,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,1995,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,1996,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,1997,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,1998,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,1999,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2000,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2001,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2002,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2003,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2004,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2005,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2006,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2007,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2008,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2009,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2010,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2011,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2012,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2013,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2014,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2015,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2016,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2017,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2018,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2019,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2020,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2021,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BA,2022,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2003,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2004,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2005,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2006,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2007,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2008,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2009,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2010,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2011,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2012,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2013,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2014,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2015,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2016,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2017,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2018,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2019,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2020,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2021,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BE,2022,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BG,1990,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BG,1991,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BG,2003,,z
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BG,2004,,z
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BG,2005,,z
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BG,2006,,z
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BG,2007,,z
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BG,2008,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BG,2009,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BG,2010,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BG,2011,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BG,2012,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BG,2013,0,
ESTAT:RAIL_IF_LINE_GA(1.0),31/07/24 23:00:00,A,KM,RL_NELC,LRG,BG,2014,0,
