DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2007,138,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2008,137,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2009,111,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2010,109,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2011,140,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2012,124,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2013,134,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2014,143,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2015,127,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2016,165,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2017,176,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2018,144,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2019,135,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2020,116,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2021,132,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,IT,2022,129,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2006,0,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2007,0,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2008,0,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2009,2,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2010,4,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2011,5,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2012,13,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2013,8,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2014,6,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2015,4,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2016,10,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2017,3,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2018,4,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2019,2,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2020,5,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2021,4,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LT,2022,6,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LU,2009,4,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LU,2010,3,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LU,2011,7,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LU,2012,5,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LU,2013,4,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LU,2014,6,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LU,2015,3,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LU,2016,3,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LU,2017,2,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LU,2018,1,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LU,2019,0,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LU,2020,2,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LU,2021,0,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LU,2022,5,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2006,6,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2007,10,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2008,9,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2009,10,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2010,13,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2011,10,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2012,7,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2013,3,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2014,6,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2015,11,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2016,9,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2017,7,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2018,4,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2019,10,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2020,3,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2021,5,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,LV,2022,7,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2006,190,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2007,193,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2008,164,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2009,197,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2010,201,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2011,215,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2012,202,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2013,220,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2014,192,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2015,223,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2016,221,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2017,215,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2018,194,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2019,194,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2020,198,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2021,186,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NL,2022,210,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2006,11,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2007,8,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2008,7,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2009,8,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2010,7,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2011,11,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2012,8,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2013,10,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2014,15,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2015,7,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2016,12,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2017,18,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2018,16,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2019,7,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2020,15,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2021,10,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,NO,2022,12,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2006,25,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2007,28,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2008,29,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2009,23,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2010,44,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2011,28,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2012,80,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2013,71,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2014,71,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2015,88,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2016,116,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2017,112,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2018,105,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2019,156,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2020,127,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2021,138,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PL,2022,183,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2006,40,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2007,52,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2008,50,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2009,69,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2010,51,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2011,42,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2012,58,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2013,47,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2014,44,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2015,39,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2016,32,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2017,52,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2018,29,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2019,40,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2020,23,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2021,33,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,PT,2022,29,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2006,16,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2007,24,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2008,29,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2009,25,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2010,23,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2011,76,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2012,57,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2013,66,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2014,80,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2015,42,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2016,48,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2017,48,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2018,62,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2019,41,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2020,38,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2021,42,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,RO,2022,42,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2006,69,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2007,78,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2008,71,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2009,67,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2010,68,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2011,62,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2012,82,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2013,90,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2014,77,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2015,86,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2016,69,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2017,50,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2018,79,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2019,85,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2020,69,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2021,83,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SE,2022,60,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2006,6,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2007,14,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2008,20,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2009,10,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2010,15,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2011,25,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2012,16,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2013,13,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2014,18,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2015,16,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2016,26,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2017,15,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2018,13,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2019,17,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2020,16,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2021,24,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SI,2022,22,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2006,49,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2007,48,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2008,58,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2009,56,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2010,48,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2011,40,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2012,38,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2013,55,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2014,44,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2015,64,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2016,61,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2017,69,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2018,71,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2019,57,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2020,54,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2021,52,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,SK,2022,77,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,UK,2006,227,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,UK,2007,197,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,UK,2008,202,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,UK,2009,210,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,UK,2010,224,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,UK,2011,203,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,UK,2012,248,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,UK,2013,267,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,UK,2014,287,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,UK,2015,254,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,UK,2016,273,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,UK,2017,245,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,UK,2018,258,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,UK,2019,259,
ESTAT:TRAN_SF_RAILSU(1.0),13/02/24 23:00:00,A,NR,UK,2020,251,
