DATAFLOW,LAST UPDATE,freq,unit,power,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,IT,2013,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,IT,2014,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,IT,2015,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,IT,2016,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,IT,2017,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,IT,2018,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,IT,2019,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,IT,2020,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,IT,2021,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,IT,2022,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,1990,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,1991,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,1992,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,1993,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,1994,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,1995,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,1996,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,1997,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,1998,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,1999,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2000,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2001,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2002,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2004,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2005,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2006,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2007,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2008,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2009,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2010,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2011,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2012,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2013,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2014,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2015,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2016,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2017,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2018,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2019,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2020,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2021,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LT,2022,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,1990,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,1991,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,1992,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,1993,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,1994,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,1995,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,1996,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,1997,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,1998,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,1999,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2000,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2001,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2002,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2003,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2004,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2005,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2006,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2007,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2008,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2009,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2010,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2011,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2012,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2013,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2014,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2015,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2016,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2017,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2018,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2019,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2020,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2021,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LU,2022,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,1990,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,1991,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,1992,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,1993,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,1994,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,1995,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,1996,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,1997,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,1998,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,1999,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2000,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2001,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2002,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2003,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2004,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2005,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2006,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2007,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2008,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2009,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2010,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2011,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2012,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2013,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2014,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2015,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2016,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2017,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2018,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2019,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2020,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2021,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,LV,2022,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,1990,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,1991,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,1992,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,1993,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,1994,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,1995,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,1996,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,1997,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,1998,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,1999,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2000,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2001,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2002,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2004,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2009,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2010,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2011,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2012,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2013,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2014,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2015,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2016,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2017,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2018,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2019,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2020,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2021,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MD,2022,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,ME,2011,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,ME,2012,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,ME,2013,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,ME,2014,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,ME,2015,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,ME,2016,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,ME,2017,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,ME,2018,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,ME,2020,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,ME,2021,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,ME,2022,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,1990,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,1992,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,1993,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,1994,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,1995,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,1996,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,1997,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,1998,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,1999,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2000,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2001,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2002,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2004,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2008,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2009,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2010,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2011,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2012,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2013,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2014,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2015,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2016,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2017,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2018,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2019,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2020,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2021,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,MK,2022,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NL,1990,1923,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,1998,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,1999,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2004,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2005,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2006,0,n
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2007,0,n
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2008,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2009,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2010,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2011,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2012,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2013,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2014,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2015,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2016,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2017,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2018,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2019,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2020,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2021,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,NO,2022,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,1995,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,1996,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,1997,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,1998,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,1999,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2000,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2001,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2002,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2003,0,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2004,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2005,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2006,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2007,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2008,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2009,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2010,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2011,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2012,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2013,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2014,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2015,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2016,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2017,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2018,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2019,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2020,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2021,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PL,2022,0,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,1990,25,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,1991,25,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,1992,26,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,1993,26,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,1994,26,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,1995,26,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,1996,26,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,1997,26,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,1998,25,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,1999,25,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,2000,25,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,2001,25,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,2002,25.400,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,2003,25.400,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,2004,25.400,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,2005,25.400,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,2006,25.400,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,2007,25.400,s
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,2008,25.400,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,2009,25.400,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,2010,25.400,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,2011,25.400,
ESTAT:RAIL_IF_ELECTRI(1.0),31/07/24 23:00:00,A,KM,DC1500,PT,2012,25.400,
