DATAFLOW,LAST UPDATE,freq,unit,tra_cov,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2005,2032,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2006,1869,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2007,1757,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2008,1512,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2009,1109,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2010,1342,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2011,1634,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2012,1733,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2013,1859,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2014,1771,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2015,1994,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2016,1887,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2017,1784,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2018,1675,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2019,1775,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2020,1504,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2021,1628,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2022,1646,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,ES,2023,1413,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2007,2006,166353,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2007,2007,171808,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2007,2013,,c
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2007,2014,,c
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2007,2015,,c
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2007,2016,,c
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2007,2017,,c
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2007,2018,,c
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2007,2019,,c
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2020,2006,167709,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2020,2007,173511,
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2020,2013,,c
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2020,2014,,c
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2020,2015,,c
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2020,2016,,c
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2020,2017,,c
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2020,2018,,c
ESTAT:RAIL_GO_TYPEPAS(1.0),04/09/24 23:00:00,A,MIO_TKM,INTL,EU27_2020,2019,,c
