DATAFLOW,LAST UPDATE,freq,unit,nst07,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,PT,2022,225,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,PT,2023,190,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2008,828,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2009,399,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2010,794,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2011,1087,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2012,1149,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2013,1404,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2014,1367,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2015,1908,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2016,2481,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2017,3143,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2018,2046,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2019,1715,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2020,2312,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2021,2524,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2022,2077,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,RO,2023,981,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2008,7212,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2009,7299,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2010,6904,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2011,6917,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2012,6397,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2013,6281,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2014,6754,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2015,6081,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2016,6587,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2017,6912,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2018,7454,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2019,6925,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2020,7179,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2021,7022,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2022,6867,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SE,2023,5897,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2008,1616,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2009,872,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2010,899,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2011,934,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2012,739,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2013,693,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2014,587,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2015,577,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2016,840,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2017,863,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2018,825,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2019,598,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2020,887,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2021,609,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2022,650,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SI,2023,647,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2008,858,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2009,416,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2010,428,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2011,431,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2012,339,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2013,320,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2014,353,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2015,291,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2016,529,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2017,323,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2018,408,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2019,394,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2020,360,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2021,425,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2022,388,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,SK,2023,331,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2008,96,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2009,99,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2010,174,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2011,510,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2012,463,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2013,359,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2014,353,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2015,356,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2016,335,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2017,369,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2018,208,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2019,202,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2020,251,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2021,283,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2022,370,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,TR,2023,249,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,UK,2008,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,UK,2009,134,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,UK,2010,27,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,UK,2011,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,UK,2012,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,UK,2013,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,UK,2014,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,UK,2015,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,UK,2016,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,UK,2017,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,UK,2018,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT06,UK,2019,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2008,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2009,6625,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2010,6588,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2011,6292,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2012,6384,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2013,5947,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2014,6170,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2015,6235,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2016,5829,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2017,5956,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2018,5794,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2019,6013,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2020,5736,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2021,6163,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2022,7260,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,AT,2023,6548,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BE,2008,2378,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BE,2009,2192,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BE,2010,2788,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BE,2011,2515,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BE,2013,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BE,2014,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BE,2015,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BE,2016,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BE,2017,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BE,2018,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BE,2019,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BE,2020,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BE,2021,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BE,2022,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BE,2023,,c
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2008,6730,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2009,5431,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2010,5438,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2011,5399,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2012,4772,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2013,1450,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2014,1048,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2015,1204,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2016,1301,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2017,1775,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2018,2435,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2019,2458,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2020,2367,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2021,4922,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2022,2951,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,BG,2023,2618,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2008,8127,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2009,8465,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2010,7432,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2011,7183,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2012,7419,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2013,7468,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2014,6516,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2015,6729,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2016,6725,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2017,7066,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2018,6214,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2019,6505,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2020,5489,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2021,4904,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2022,4595,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CH,2023,4241,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2008,5289,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2009,4850,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2010,5673,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2011,5826,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2012,5193,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2013,5739,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2014,8362,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2015,8904,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2016,8294,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2017,7585,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2018,6558,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2019,7426,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2020,6158,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2021,7673,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2022,7190,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,CZ,2023,7777,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2008,41961,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2009,42207,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2010,44819,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2011,49963,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2012,43153,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2013,44496,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2014,42437,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2015,42428,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2016,42596,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2017,38669,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2018,41316,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2019,41196,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2020,37935,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2021,36157,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2022,39956,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DE,2023,40450,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2008,8,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2009,3,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2010,1,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2011,1,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2012,4,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2013,3,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2014,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2015,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2016,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2017,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2018,3,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2019,3,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2020,2,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2021,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2022,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,DK,2023,0,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2008,29352,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2009,25394,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2010,20238,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2011,19561,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2012,15879,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2013,15817,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2014,10463,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2015,8141,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2016,4535,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2017,3561,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2018,3951,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2019,4270,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2020,3201,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2021,4699,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2022,4207,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EE,2023,3416,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2008,324,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2009,296,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2010,291,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2011,265,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2012,287,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2013,221,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2014,116,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2015,92,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2016,102,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2017,163,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2018,139,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2019,47,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2020,73,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2021,44,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2022,36,
ESTAT:RAIL_GO_GRPGOOD(1.0),04/09/24 23:00:00,A,THS_T,GT07,EL,2023,23,
