DATAFLOW,LAST UPDATE,freq,vehicle,mot_nrg,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MD,2012,28,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MD,2013,28,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MD,2014,28,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MD,2015,28,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MD,2016,28,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MD,2017,20,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MD,2018,20,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MD,2019,20,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MD,2020,20,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MD,2021,22,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MD,2022,22,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,ME,2016,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,ME,2017,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,ME,2018,0,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,1990,21,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,1996,21,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,1997,17,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,1998,17,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,1999,17,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2000,17,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2001,17,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2002,13,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2005,13,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2006,13,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2007,13,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2008,13,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2009,10,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2010,6,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2011,6,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2012,6,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2013,12,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2014,12,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2015,12,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2016,12,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2017,12,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2018,12,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2019,12,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2020,12,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2021,12,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,MK,2022,12,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,NL,1990,118,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,NO,1990,29,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,NO,1991,28,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,NO,1992,28,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,NO,1993,28,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,NO,1994,28,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,NO,1995,22,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,NO,1996,15,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,NO,1997,15,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,NO,1998,15,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,NO,1999,15,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,NO,2000,24,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,NO,2001,24,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,1990,39,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,1992,13,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,1993,10,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,1994,57,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,1995,53,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,1996,51,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,1997,49,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,1998,46,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,1999,44,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2000,44,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2001,41,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2002,25,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2003,28,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2004,40,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2005,91,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2006,95,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2007,121,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2008,133,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2009,150,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2010,181,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2011,201,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2012,209,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2013,221,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2014,154,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2015,163,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2016,157,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2017,173,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PL,2020,405,e
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,1990,121,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,1991,127,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,1992,128,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,1993,126,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,1994,128,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,1995,128,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,1996,128,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,1997,127,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,1998,126,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,1999,125,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,2000,122,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,2001,116,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,2002,74,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,2006,64,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,2007,64,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,2008,64,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,2014,56,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,2015,51,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,2016,51,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,2017,51,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,2018,51,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,2019,54,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,2020,54,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,2021,53,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,PT,2022,49,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,1990,135,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,1991,135,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,1992,133,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,1993,133,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,1994,133,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,1995,133,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,1996,132,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,1997,133,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,1998,118,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,1999,109,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2000,116,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2001,116,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2002,124,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2004,218,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2005,242,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2006,259,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2007,282,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2008,283,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2009,283,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2010,283,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2011,292,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2012,291,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2013,286,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2014,281,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2015,266,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2016,266,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2017,266,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2018,277,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2019,543,b
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2020,517,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2021,659,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RO,2022,662,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RS,2006,40,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RS,2007,40,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RS,2008,40,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RS,2009,40,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RS,2010,40,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RS,2011,40,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RS,2013,74,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RS,2014,74,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RS,2015,76,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RS,2016,126,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RS,2017,111,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RS,2019,97,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RS,2020,96,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,RS,2021,100,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,1990,100,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,1991,106,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,1992,107,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,1993,109,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,1994,109,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,1995,88,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,1996,95,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,1997,97,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,1998,91,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,1999,85,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2000,86,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2001,86,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2002,87,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2003,112,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2004,85,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2005,82,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2006,88,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2007,81,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2008,83,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2009,90,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2010,75,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2011,96,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2012,90,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2013,83,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2014,81,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2015,81,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2016,78,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2017,78,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2018,73,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2019,69,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2020,69,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2021,74,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SE,2022,86,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,1990,90,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,1991,84,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,1992,84,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,1993,83,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,1994,83,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,1995,83,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,1996,83,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,1997,83,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,1998,83,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,1999,81,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2000,81,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2001,78,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2002,78,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2003,72,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2004,72,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2005,70,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2006,70,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2007,70,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2008,70,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2009,70,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2010,70,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2011,70,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2012,70,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2013,70,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2014,70,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2015,70,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2016,70,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2017,70,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2018,70,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2019,70,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2020,75,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2021,75,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SI,2022,63,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,1992,284,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,1993,308,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,1994,307,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,1995,300,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,1996,301,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,1997,302,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,1998,297,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,1999,310,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,2000,289,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,2001,267,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,2002,234,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,2003,239,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,2004,207,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,2005,209,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,2006,179,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,2007,201,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,2008,187,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,2009,178,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,2010,174,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,2011,176,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,2012,179,
ESTAT:RAIL_EQ_LOCON(1.0),31/07/24 23:00:00,A,RCA,DIE,NR,SK,2013,182,
