DATAFLOW,LAST UPDATE,freq,unit,tra_infr,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RO,2019,11560,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RO,2020,11543,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RO,2021,11535,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RO,2022,11129,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2006,2555,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2007,2555,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2008,2555,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2009,2555,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2010,2530,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2011,3252,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2012,3272,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2013,3272,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2014,3211,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2015,2993,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2016,2993,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2017,2976,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2018,2976,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2019,2947,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2020,2571,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2021,2573,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,RS,2022,2580,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,1990,5520,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,1991,5390,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,1992,3680,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,1993,2560,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,1994,2479,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,1995,2465,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,1996,2436,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,1997,2438,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,1998,2495,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,1999,2512,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2002,4758,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2003,4693,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2004,4585,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2005,4418,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2006,4254,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2007,4043,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2008,4037,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2009,4020,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2010,3984,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2011,3861,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2012,3681,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2013,3433,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2014,3231,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2015,3280,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2016,3370,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2017,3447,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2018,3425,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2019,3399,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2020,3391,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2021,3391,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SE,2022,3390,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,1992,1101,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,1993,1103,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,1994,1103,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,1995,1102,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,1996,1102,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,1997,1102,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,1998,1098,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,1999,868,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2000,883,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2001,906.300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2002,911.600,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2003,909.800,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2004,909.800,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2005,911.200,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2006,914.980,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2007,910.520,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2008,911,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2009,905.500,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2010,906.050,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2011,889,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2012,888,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2013,889,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2014,889,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2015,889,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2016,889,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2017,713,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2018,713,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2019,713,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2020,599,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2021,599,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SI,2022,714,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,1990,2330,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,1991,2288,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,1992,2288,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,1993,2246,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,1994,2231,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,1995,2193,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,1996,2157,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,1997,2157,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,1998,2130,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,1999,2130,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,2000,2126,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,2001,2126,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,2002,2101,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,2003,2099,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,2004,2104,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,2005,2102,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,2006,2101,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,SK,2007,2051,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,1990,9668,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,1991,9524,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,1992,9380,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,1993,9380,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,1994,9293,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,1995,9373,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,1996,8684,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,1997,8563,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,1998,8443,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,1999,8800,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2000,8426,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2001,8433,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2002,8437,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2003,8487,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2004,8295,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2005,8295,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2006,8295,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2007,8295,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2008,8289,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2009,8287,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2010,8327,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2011,8377,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2012,8320,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2013,8313,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2014,8305,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2015,8245,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2016,7749,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2017,7515,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2018,6942,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2019,6719,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2020,6975,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,TR,2021,7036,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UA,1990,14685.900,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UA,1991,14476,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UA,1992,14573.200,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UA,1993,14410.300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UA,1994,14220.700,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UA,1995,14210.300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,1992,21119,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,1993,21016,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,1994,20703,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,1995,21749,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,1996,21749,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,1997,21749,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,1998,21769,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,1999,22295,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2000,21952,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2001,22480,p
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2002,22497,p
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2003,22427,p
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2004,21000,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2005,19163,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2006,18652,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2007,18522,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2008,18548,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2009,18559,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2010,18503,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2011,18931,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2012,18736,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2013,18676,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2014,18558,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2015,18602,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2016,18646,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2017,17380,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2018,17488,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2019,17433,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2020,17408,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2021,17359,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,UK,2022,17314,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,XK,2017,440,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,XK,2018,440,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,XK,2019,440,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,XK,2020,440,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,XK,2021,440,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,RT_NELC,XK,2022,440,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,1993,720,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,1994,720,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,1995,720,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,1998,667,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,1999,667,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,2000,667,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,2001,543,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,2002,597.300,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,2013,346,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,2014,346,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,2015,379,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,2016,334,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,2017,334,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,2018,334,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,2019,234.850,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,2020,204.150,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,2021,224,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AL,2022,204.150,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2002,10935,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2003,10932,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2004,9818,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2005,9837,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2006,9824,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2009,10187,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2010,9732,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2011,9739,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2012,9758,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2013,9708,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2014,9752,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2015,9646,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2016,9688,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2017,9782,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2018,9785,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2019,9788,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,AT,2020,9762,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2000,1056,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2001,1056,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2002,1056,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2003,1056,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2004,1017,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2005,1017,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2006,1186,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2007,1179,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2008,1179,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2009,1179,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2010,1190,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2011,1190,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2012,1190,s
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2013,1444,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2014,1444,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2015,1444,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2016,1410,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2017,1476,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2018,1476,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2019,1476,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2020,1476,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2021,1476,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BA,2022,1476,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BE,1993,6042,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BE,1994,6029,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BE,1995,5992,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BE,1996,6029,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BE,1997,6090,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BE,1998,6125,
ESTAT:RAIL_IF_TRACKS(1.0),31/07/24 23:00:00,A,KM,TOTAL,BE,1999,6145,
